Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1989-12-15,0.23643040657043457,0.2451873203920501,0.22767428776690962,0.2434361059844991,518168000
1989-12-18,0.2434360533952713,0.24518726742450941,0.23643035549464014,0.23643035549464014,307204800
1989-12-19,0.24518737196922302,0.2486898249039797,0.24168491903446637,0.24168491903446637,251193600
1989-12-20,0.25044116377830505,0.25394441346724683,0.24693870910801505,0.25044116377830505,177990400
1989-12-21,0.2539443075656891,0.2539443075656891,0.24868984442430453,0.2504410593376954,304808000
1989-12-22,0.2556956112384796,0.2609492807048074,0.25219315713329515,0.2539443724944385,184587200
1989-12-26,0.24868986010551453,0.25744677700874247,0.24693862169880704,0.25744677700874247,135284800
1989-12-27,0.24606294929981232,0.2504409971882794,0.2451873303689645,0.24868978270946976,257006400
1989-12-28,0.2425605058670044,0.2469385539162492,0.23993367236088017,0.24518733937312864,151256000
1989-12-29,0.24693869054317474,0.25044114495015035,0.2408094011766923,0.24343625951909886,152409600
1990-01-02,0.26094916462898254,0.2627003792111478,0.24518734483977583,0.24693855942194112,183198400
1990-01-03,0.2627004384994507,0.26620368685547907,0.2627004384994507,0.26620368685547907,207995200
1990-01-04,0.2635768949985504,0.27145739873587565,0.26094926540096514,0.2679549682189954,221513600
1990-01-05,0.26445242762565613,0.26795488037724857,0.25919794178860683,0.26445242762565613,123312000
1990-01-08,0.2662036716938019,0.2662036716938019,0.2591979703991053,0.2627004235373016,101572800
1990-01-09,0.2635768949985504,0.2662037295776588,0.2591980267596286,0.2662037295776588,86139200
1990-01-10,0.2521931827068329,0.26357693718439706,0.2504411487666041,0.26357693718439706,199718400
1990-01-11,0.2416849136352539,0.2539442819598422,0.2416849136352539,0.2539442819598422,211052800
1990-01-12,0.2416849136352539,0.24343615175495475,0.23643045102369015,0.23993369889844246,171897600
1990-01-15,0.2399338036775589,0.25044114345276264,0.2399338036775589,0.2416850191791263,161739200
1990-01-16,0.2443116158246994,0.24518723441286644,0.22942542172243172,0.23467908648568042,214244800
1990-01-17,0.23292817175388336,0.24343633317273156,0.23117695571200084,0.24343633317273156,197299200
1990-01-18,0.22679868340492249,0.2346791838182109,0.2259222694354534,0.23117675477867372,273291200
1990-01-19,0.2399338036775589,0.2416850191791263,0.23467931538847014,0.2364305542729372,265137600
1990-01-22,0.23292817175388336,0.2416850937479422,0.23292817175388336,0.23818184326243777,145611200
1990-01-23,0.23643040657043457,0.23993365378651213,0.2311767399648966,0.23643040657043457,140873600
1990-01-24,0.23818166553974152,0.23993369867605852,0.22592229722651586,0.22767433036283286,169792000
1990-01-25,0.23905807733535767,0.24343614920587653,0.23818166326644433,0.23993369638603926,111540800
1990-01-26,0.2294256091117859,0.2381817319966179,0.22592236026281276,0.2381817319966179,181249600
1990-01-29,0.23292817175388336,0.2346793877957659,0.22504686947221925,0.23117695571200084,119929600
1990-01-30,0.23818166553974152,0.24168491341124682,0.23117678321609889,0.23292799795128719,116446400
1990-01-31,0.23818166553974152,0.24343615152932452,0.23117678321609889,0.24168491341124682,143942400
1990-02-01,0.23555488884449005,0.24256059126745763,0.23467926957319935,0.24168497199616693,117073600
1990-02-02,0.2399338036775589,0.24343625806359337,0.23292809988690275,0.23292809988690275,118473600
1990-02-05,0.24518737196922302,0.2469385867451564,0.2381816710814519,0.239933704258533,101752000
1990-02-06,0.2434360533952713,0.24518726742450941,0.23818156952387823,0.2434360533952713,73920000
1990-02-07,0.23292817175388336,0.23818184326243777,0.22767450024532895,0.23117695571200084,312446400
1990-02-08,0.23117677867412567,0.2346792080756894,0.2259222927877785,0.23292799337490752,186636800
1990-02-09,0.2399338036775589,0.2416850191791263,0.23292809988690275,0.23467931538847014,168078400
1990-02-12,0.23818166553974152,0.24168491341124682,0.2364304508045532,0.23993369867605852,74916800
1990-02-13,0.2416849136352539,0.24518736649176617,0.23643045102369015,0.2381816657605016,102166400
1990-02-14,0.2399338036775589,0.24343625806359337,0.2364305542729372,0.2416850191791263,96062400
1990-02-15,0.2399338036775589,0.2399338036775589,0.23467931538847014,0.2364305542729372,97966400
1990-02-16,0.23719210922718048,0.24246349903460965,0.23719210922718048,0.24070664277799994,127209600
1990-02-20,0.23543526232242584,0.2371921422820901,0.23192154931953815,0.23543526232242584,123244800
1990-02-21,0.2389490008354187,0.24070667838967041,0.22840781481979636,0.23016467133632654,175907200
1990-02-22,0.2319215089082718,0.24246349057597744,0.2319215089082718,0.23894895714776673,195182400
1990-02-23,0.2336784154176712,0.2354352719912655,0.2301646788122612,0.2301646788122612,149956800
1990-02-26,0.2389490008354187,0.24070667838967041,0.23192155131107733,0.23192155131107733,79609600
1990-02-27,0.23543526232242584,0.24070667632269227,0.23543526232242584,0.23894899878353393,73953600
1990-02-28,0.2389490008354187,0.2389490008354187,0.23367840782760751,0.23543526434413772,109334400
1990-03-01,0.24070672690868378,0.24422046410822523,0.23367845492993913,0.2354353118005972,203896000
1990-03-02,0.23719210922718048,0.2442203787494365,0.23367837325574392,0.23543522951235363,104899200
1990-03-05,0.24246355891227722,0.244220439060975,0.23543528765435215,0.23543528765435215,182470400
1990-03-06,0.24773414433002472,0.24773414433002472,0.2424635509729596,0.24597728769707705,156016000
1990-03-07,0.2486126571893692,0.2530056328252416,0.24597735973900983,0.24597735973900983,204220800
1990-03-08,0.2582762539386749,0.2600331112644767,0.24597738470349992,0.2512479801391367,223843200
1990-03-09,0.2591545879840851,0.2635467412253424,0.2547624112846059,0.2582761479525449,230473600
1990-03-12,0.25739777088165283,0.263546805690072,0.2547624736006485,0.26178994865547833,163956800
1990-03-13,0.2591545879840851,0.2617898846204838,0.2547624112846059,0.2565192913476863,148579200
1990-03-14,0.2600330114364624,0.2617898915460202,0.2565192981337915,0.25827615478512694,101785600
1990-03-15,0.2582762539386749,0.26706138506401494,0.25651939661287315,0.25651939661287315,120232000
1990-03-16,0.28287363052368164,0.28638736413833377,0.2749669499055175,0.28111677544545627,644761600
1990-03-19,0.2978079617023468,0.2986864015113295,0.2811169485016308,0.2846306608211301,431793600
1990-03-20,0.29078051447868347,0.30220096015578407,0.28638756440327173,0.2969295467396662,391316800
1990-03-21,0.2925374209880829,0.29692957388562935,0.28990212455791103,0.28990212455791103,152734400
1990-03-22,0.2863876521587372,0.2969296377254275,0.2863876521587372,0.29341592403523076,231660800
1990-03-23,0.2969295084476471,0.3022009211839638,0.2881443835509409,0.28990206066865326,227987200
1990-03-26,0.2969295084476471,0.30483621703336333,0.2951726523674524,0.2986863879860567,128060800
1990-03-27,0.29517272114753723,0.29692957763710837,0.28990212822060357,0.29517272114753723,84604800
1990-03-28,0.2899021506309509,0.2960511840071199,0.2881444729677969,0.295172743965318,102939200
1990-03-29,0.28902366757392883,0.2916589638489028,0.2863875737195232,0.288144430083433,96891200
1990-03-30,0.28287363052368164,0.2881442192165591,0.28111677544545627,0.28111677544545627,223350400
1990-04-02,0.28287363052368164,0.28550892487012036,0.2776030418308042,0.28111677544545627,148769600
1990-04-03,0.293415904045105,0.293415904045105,0.2846307524638114,0.2846307524638114,139708800
1990-04-04,0.2899021506309509,0.295172743965318,0.28638761634241516,0.2916590072563326,149732800
1990-04-05,0.28287363052368164,0.2899018953318338,0.28111677544545627,0.2881442192165591,108192000
1990-04-06,0.2802385985851288,0.28990216678842506,0.27936015849436774,0.2828738953991886,118238400
1990-04-09,0.28902366757392883,0.2916589638489028,0.2776032449835371,0.27936010134744693,105481600
1990-04-10,0.2899021506309509,0.295172743965318,0.2881444729677969,0.2899021506309509,131320000
1990-04-11,0.2986864447593689,0.30220097862530676,0.29165897218640197,0.29165897218640197,213158400
1990-04-12,0.3039577603340149,0.3092283517392473,0.29868637134952414,0.3022009043516753,211803200
1990-04-16,0.30747154355049133,0.31098527951956156,0.3039578075814211,0.3057146872950648,226889600
1990-04-17,0.3039577603340149,0.30571463977456803,0.30044322733186374,0.3039577603340149,131107200
1990-04-18,0.3039577603340149,0.3074714957569077,0.29868637134952414,0.3039577603340149,193446400
1990-04-19,0.28287363052368164,0.30307916464287543,0.28111677544545627,0.29341562894648593,481476800
1990-04-20,0.28287363052368164,0.2916587504100592,0.2793598969090295,0.2872658034065471,323523200
1990-04-23,0.2793600857257843,0.2846306779810036,0.27760322946011695,0.28287382171533626,128352000
1990-04-24,0.2723318636417389,0.28463072759945734,0.2705750070698063,0.2811170144555921,303732800
1990-04-25,0.2723318636417389,0.2740887436718929,0.26881815049787366,0.2723318636417389,132574400
1990-04-26,0.27321022748947144,0.27760320046145914,0.26793963578482244,0.2740886672596512,142161600
1990-04-27,0.2749671936035156,0.2776032878651206,0.2723318734632432,0.27408875355675816,116412800
1990-04-30,0.27672478556632996,0.27936008165554366,0.2740886918977408,0.275845548137811,136393600
1990-05-01,0.2784815728664398,0.2811168917614798,0.2767247170612909,0.2793600124981198,163609600
1990-05-02,0.2793600857257843,0.2811169654496689,0.2758455521568453,0.2793600857257843,135430400
1990-05-03,0.2811168432235718,0.28287369872538026,0.27935996426355625,0.27935996426355625,166308800
1990-05-04,0.2811168432235718,0.28638743318720433,0.2758454322226919,0.2811168432235718,169534400
1990-05-07,0.29165899753570557,0.2934158775607547,0.27936013361372297,0.27936013361372297,135990400
1990-05-08,0.293415904045105,0.2951727607705105,0.28814448937284587,0.28814448937284587,112459200
1990-05-09,0.2942943274974823,0.29517276760965017,0.2899021738530908,0.2925374707313705,97238400
1990-05-10,0.29078051447868347,0.29341583412614847,0.28463068463829505,0.29341583412614847,179043200
1990-05-11,0.2995649576187134,0.300443374310503,0.2863876516217461,0.2907806030350176,215241600
1990-05-14,0.293415904045105,0.30044335440495046,0.28990216713607053,0.30044335440495046,226385600
1990-05-15,0.293415904045105,0.2951727607705105,0.28814448937284587,0.2907805837696616,149385600
1990-05-16,0.2925374209880829,0.2934158609508802,0.28814444705283787,0.2934158609508802,87304000
1990-05-17,0.29165899753570557,0.29692959069441044,0.2881444633643048,0.2934158775607547,153585600
1990-05-18,0.2793600857257843,0.29165894753949456,0.27760322946011695,0.2899020912738272,258462400
1990-05-21,0.27837350964546204,0.2818969953818543,0.2730874694867474,0.27837350964546204,262483200
1990-05-22,0.2915874719619751,0.2924683496406757,0.2818971117967369,0.2827779659521198,301089600
1990-05-23,0.29599177837371826,0.29951526486931357,0.29070656039198184,0.29070656039198184,207513600
1990-05-24,0.29599177837371826,0.2977535098598594,0.29246829187812295,0.2977535098598594,148131200
1990-05-25,0.28189682960510254,0.28718204333992975,0.2748490624844683,0.2783733459407864,323321600
1990-05-29,0.2889440357685089,0.2907065907546969,0.2766110437148237,0.28189708556461596,243208000
1990-05-30,0.2915874719619751,0.2942301049980769,0.29070661780659224,0.2933492273193763,276819200
1990-05-31,0.2907063961029053,0.29246812659342647,0.28894384229689174,0.29246812659342647,103084800
1990-06-01,0.28718218207359314,0.2959916835204844,0.28718218207359314,0.29158732093158013,157236800
1990-06-04,0.28718218207359314,0.2889439129951715,0.28013521134066854,0.28718218207359314,179424000
1990-06-05,0.27837350964546204,0.28894394333133083,0.2748492241165975,0.28894394333133083,299432000
1990-06-06,0.27837350964546204,0.27837350964546204,0.2730874694867474,0.2748492241165975,211747200
1990-06-07,0.2748490571975708,0.28013507062272003,0.2713255736010311,0.27837334058609703,186435200
1990-06-08,0.2695638835430145,0.2713256138409171,0.2642778458106074,0.2713256138409171,333883200
1990-06-11,0.2748490571975708,0.2748490571975708,0.26604035996786835,0.26604035996786835,157897600
1990-06-12,0.28542038798332214,0.28542038798332214,0.2730874028830417,0.2757300341833015,165032000
1990-06-13,0.28013521432876587,0.28718218513685784,0.28013521432876587,0.2845395769646498,138947200
1990-06-14,0.28013521432876587,0.2836586997328119,0.2766109291323231,0.28189696879244175,140324800
1990-06-15,0.27837350964546204,0.2818969953818543,0.2757301014315226,0.28013524075200413,144144000
1990-06-18,0.27661094069480896,0.2783734950245573,0.27484920968079757,0.27661094069480896,111395200
1990-06-19,0.27925434708595276,0.2801352243493,0.270444845229975,0.27484920802340446,157225600
1990-06-20,0.28189682960510254,0.28365855967561354,0.2801350760112974,0.28101595280819996,154739200
1990-06-21,0.29511088132858276,0.2959917587749836,0.28189703745653577,0.28189703745653577,208600000
1990-06-22,0.2924683094024658,0.30039616037341066,0.2907065778107639,0.29599179610918414,283976000
1990-06-25,0.2907063961029053,0.2942298806072475,0.2836586273020283,0.29246812659342647,122001600
1990-06-26,0.2863011956214905,0.2959915705937508,0.2845394653720476,0.29422984034430794,127254400
1990-06-27,0.2924683094024658,0.29599179610918414,0.28365880460463483,0.28718229131135314,97227200
1990-06-28,0.30303955078125,0.3048012822652034,0.294230046522213,0.3012769959813399,249939200
1990-06-29,0.31537240743637085,0.31625326104215545,0.3012768678795731,0.30303942193005196,325192000
1990-07-02,0.3100864887237549,0.3136099750841124,0.3083247573052322,0.3136099750841124,135408000
1990-07-03,0.3100864887237549,0.3136099750841124,0.3083247573052322,0.3092056347761496,99500800
1990-07-05,0.3065628707408905,0.31184808584502083,0.30480111669064686,0.30832460126783384,107464000
1990-07-06,0.31537240743637085,0.31713413817124314,0.3048011526649243,0.3065629069230996,209059200
1990-07-09,0.328586220741272,0.33122885192098245,0.3153723826669849,0.3171341132634907,315459200
1990-07-10,0.3312288522720337,0.3347523134687796,0.32946709815035957,0.3312288522720337,361424000
1990-07-11,0.3312288522720337,0.3312288522720337,0.3224193289180238,0.32946709815035957,246153600
1990-07-12,0.3338715434074402,0.33475239716521143,0.3277054494865061,0.3294671805253557,182470400
1990-07-13,0.32946711778640747,0.336514087646497,0.32946711778640747,0.3347523334198233,230977600
1990-07-16,0.3215385675430298,0.33210980100214216,0.31889595912636937,0.32946719258548174,179704000
1990-07-17,0.31184810400009155,0.3241810887688026,0.3100863498472827,0.32241933461599376,136852800
1990-07-18,0.3144915699958801,0.3171341781933353,0.3030394601734014,0.31360989296322195,288366400
1990-07-19,0.29422998428344727,0.29951520114063346,0.28189699614199976,0.28718221299918595,585984000
1990-07-20,0.2889440357685089,0.2995152961520498,0.2871823040983646,0.29599180928844554,191844800
1990-07-23,0.2924683094024658,0.29423006451748224,0.2818970730129329,0.28894402290305504,270188800
1990-07-24,0.296872615814209,0.297753469676748,0.288943966595652,0.2959917384283601,193916800
1990-07-25,0.29775336384773254,0.30480113317548657,0.29422990260328324,0.2959916332255079,104921600
1990-07-26,0.2915874719619751,0.29951532402364506,0.2889440626563885,0.29775356866624386,80337600
1990-07-27,0.2915874719619751,0.2942301049980769,0.28542057546490385,0.29070661780659224,62316800
1990-07-30,0.2986343502998352,0.2995152276952329,0.28718223846035995,0.28718223846035995,85456000
1990-07-31,0.29599177837371826,0.3012769963554547,0.29246829187812295,0.29951526486931357,96006400
1990-08-01,0.2986343502998352,0.3012769589627183,0.29246825557867134,0.29599174163695213,93508800
1990-08-02,0.3065628707408905,0.30832460126783384,0.29070640211299015,0.29070640211299015,223126400
1990-08-03,0.2907063961029053,0.30832459489350905,0.2801351427976861,0.3065628644029878,268968000
1990-08-06,0.27837350964546204,0.28542045759493856,0.27132573838020524,0.2748492241165975,179659200
1990-08-07,0.27837350964546204,0.2863013349098636,0.2730874694867474,0.2836587264883964,198531200
1990-08-08,0.28277787566185,0.287182239125733,0.27837353572127715,0.27837353572127715,102536000
1990-08-09,0.27837350964546204,0.28542045759493856,0.27661095522313967,0.2836587264883964,96387200
1990-08-10,0.2730873227119446,0.2766108065545886,0.26956386239259594,0.2730873227119446,102704000
1990-08-13,0.2810160517692566,0.281896928876364,0.26692131235646455,0.2678021894635719,156116800
1990-08-14,0.28013521432876587,0.28189696879244175,0.2766109291323231,0.28189696879244175,98168000
1990-08-15,0.27661094069480896,0.28365871158989836,0.27661094069480896,0.2818969805758869,92052800
1990-08-16,0.2713257670402527,0.2792543929346245,0.2713257670402527,0.2748492531488296,123894400
1990-08-17,0.2572309970855713,0.2713257150904582,0.2519449573805937,0.2713257150904582,246108800
1990-08-20,0.2597754895687103,0.2650766796267644,0.25624135499854056,0.2580084340808261,75062400
1990-08-21,0.2562413811683655,0.25977551609947497,0.24917230909642435,0.25270644402753384,161044800
1990-08-22,0.24828873574733734,0.26154251139636664,0.24652165689247293,0.26154251139636664,122718400
1990-08-23,0.24387109279632568,0.24740522735498632,0.23680202146936677,0.2421040373141959,143696000
1990-08-24,0.25093933939933777,0.2544742758504811,0.24563814983417076,0.24917226048134944,73416000
1990-08-27,0.26684457063674927,0.26861162618898693,0.25624136433044764,0.259775499029325,117465600
1990-08-28,0.26949501037597656,0.27126206490936006,0.2633094819083448,0.2650765364417283,80192000
1990-08-29,0.26330965757369995,0.26949519016797024,0.25977552255476893,0.2686116505146365,150931200
1990-08-30,0.2562413811683655,0.2650767066989374,0.25447432550001253,0.26330965103058446,122595200
1990-08-31,0.261542409658432,0.26330948782591695,0.25447416777165915,0.25447416777165915,99456000
1990-09-04,0.261542409658432,0.2650765423990129,0.25800830051224005,0.25800830051224005,82745600
1990-09-05,0.2544742822647095,0.26330960629415556,0.25270640109259457,0.26330960629415556,64052800
1990-09-06,0.25270646810531616,0.25447434974623806,0.24917233283747556,0.2509394122685988,87628800
1990-09-07,0.2571249008178711,0.2597754959116174,0.24828877376425637,0.25093936885800266,58172800
1990-09-10,0.25270646810531616,0.26154259668751345,0.25270646810531616,0.26154259668751345,75980800
1990-09-11,0.2403361052274704,0.2553577606500806,0.23856905011884832,0.2544742448929676,178270400
1990-09-12,0.2403361052274704,0.24387104124857875,0.23680197141583015,0.24387104124857875,100408000
1990-09-13,0.23856918513774872,0.24563825897125954,0.23326799321726194,0.24387117926815763,97260800
1990-09-14,0.2403361052274704,0.24210398613995668,0.23503491630720807,0.23680197141583015,113915200
1990-09-17,0.23856918513774872,0.2491723711886444,0.23680210543464683,0.24033624124644118,77672000
1990-09-18,0.23591846227645874,0.23856905681094165,0.23326786774197583,0.23856905681094165,124611200
1990-09-19,0.22973370552062988,0.23856902741157648,0.22619876983598075,0.23503489393631907,182459200
1990-09-20,0.22354832291603088,0.2279659749749382,0.2208977269618046,0.2279659749749382,100934400
1990-09-21,0.2226647287607193,0.22973380085410453,0.219130593818889,0.2261988637025496,153865600
1990-09-24,0.2138286978006363,0.22266482956813122,0.2102945612587906,0.22266482956813122,138499200
1990-09-25,0.2120615690946579,0.2173635866986655,0.20676037729496302,0.21559570482592413,157953600
1990-09-26,0.2102944552898407,0.2155956456340926,0.2102944552898407,0.21206151087312383,94136000
1990-09-27,0.19969125092029572,0.21559564792622724,0.1979241953182259,0.21206151312768484,142340800
1990-09-28,0.20499326288700104,0.20499326288700104,0.19262298913815185,0.20145832595184734,176041600
1990-10-01,0.21559561789035797,0.21913055440612006,0.2067602939221033,0.20852737287239387,155657600
1990-10-02,0.2094109207391739,0.2261988575687561,0.20852740472347722,0.21913058787676448,270984000
1990-10-03,0.19085517525672913,0.2102945015425577,0.18908810748759128,0.2102945015425577,268240000
1990-10-04,0.1979241669178009,0.1979241669178009,0.18555390648543835,0.1890880407768627,213494400
1990-10-05,0.1979241669178009,0.20322535655773777,0.19085510792257487,0.19085510792257487,99489600
1990-10-08,0.20587678253650665,0.20676032213220089,0.1996912503457625,0.2032253851341368,61532800
1990-10-09,0.1979241669178009,0.2049932377102266,0.19615709977208873,0.20145830120922525,120579200
1990-10-10,0.18732105195522308,0.19792424967536143,0.1837869161860796,0.19262304602164618,147907200
1990-10-11,0.1961570531129837,0.19704059237427562,0.1802526621723116,0.18908799579924648,205979200
1990-10-12,0.19969125092029572,0.20145833011676828,0.19085513530865036,0.19969125092029572,228648000
1990-10-15,0.1961570531129837,0.20322530821733478,0.18820445653795456,0.20145825328914466,201017600
1990-10-16,0.1767178177833557,0.19439007380921816,0.17141661522312385,0.19439007380921816,305233600
1990-10-17,0.18732105195522308,0.18732105195522308,0.17671785423508476,0.1784849221196565,309064000
1990-10-18,0.20145829021930695,0.20322534547142335,0.18732096341244925,0.18732096341244925,315000000
1990-10-19,0.22178122401237488,0.22443181973707974,0.21382863462840945,0.22089770783374482,933732800
1990-10-22,0.22001412510871887,0.22266472031596451,0.21559564849068005,0.22266472031596451,252739200
1990-10-23,0.21913063526153564,0.22266477087175232,0.21382864143353833,0.21913063526153564,167048000
1990-10-24,0.21559561789035797,0.21913055440612006,0.2120614835841762,0.2173634990502289,141825600
1990-10-25,0.2120615690946579,0.22089772242993175,0.20941097319481047,0.2138286487574955,153462400
1990-10-26,0.2120615690946579,0.22089772242993175,0.21029451302622926,0.21029451302622926,134198400
1990-10-29,0.2111780345439911,0.2155956861291622,0.21029449478919413,0.21382863021397513,123480000
1990-10-30,0.21471212804317474,0.21736352540526999,0.20410972383910195,0.2102944537262105,98044800
1990-10-31,0.21736349165439606,0.2253152758769445,0.2138285552589108,0.2155956105546776,148758400
1990-11-01,0.21559561789035797,0.21913055440612006,0.21029442822828504,0.21559561789035794,90652800
1990-11-02,0.22443170845508575,0.22885018374486388,0.21559558367937817,0.21559558367937817,148612800
1990-11-05,0.23503492772579193,0.23680198292026197,0.22619880235514023,0.22796585754961024,184475200
1990-11-06,0.23680201172828674,0.24387108276445257,0.23503495631884652,0.23680201172828674,184766400
1990-11-07,0.23503492772579193,0.23856906170912925,0.23061725434802097,0.23680198292026197,202977600
1990-11-08,0.24387109279632568,0.24740522735498632,0.23326791050510723,0.23326791050510723,199248000
1990-11-09,0.25093933939933777,0.2527063947229271,0.24387107091618243,0.2474052051577601,198228800
1990-11-12,0.2562413811683655,0.25977551609947497,0.24917230909642435,0.2509393883591809,145051200
1990-11-13,0.2544742822647095,0.25800841659536783,0.25270640109259457,0.25624133763283885,141948800
1990-11-14,0.261542409658432,0.26330948782591695,0.25270628739494927,0.25270628739494927,190747200
1990-11-15,0.2544742822647095,0.2615425273316266,0.2509393457244652,0.2597754719634972,161772800
1990-11-16,0.24911880493164062,0.2553250151696112,0.24645934887931545,0.2535512237944232,183008000
1990-11-19,0.2579844892024994,0.2579844892024994,0.25000529192467286,0.25177827853197887,223910400
1990-11-20,0.2517783045768738,0.2606439724021717,0.2500053177861633,0.2588710092847433,153630400
1990-11-21,0.2562115490436554,0.2570980425080204,0.24645941073712194,0.25000533724801394,123211200
1990-11-23,0.2579844892024994,0.26241690837420517,0.25532503296481995,0.25709799589884635,53200000
1990-11-26,0.26064398884773254,0.2624169520770276,0.25532507548656386,0.25532507548656386,81457600
1990-11-27,0.26596298813819885,0.27128273178303614,0.2606440730585556,0.2624170368606729,164584000
1990-11-28,0.26064398884773254,0.27305560736429124,0.26064398884773254,0.26773669400312256,174910400
1990-11-29,0.26064398884773254,0.2624169520770276,0.2570980387158589,0.2624169520770276,126705600
1990-11-30,0.26064398884773254,0.2641899389796062,0.2570980387158589,0.2570980387158589,121508800
1990-12-03,0.270395964384079,0.2712824572245852,0.26241677127496954,0.26418975695598196,165401600
1990-12-04,0.2730555832386017,0.2748285463112474,0.265962878709884,0.265962878709884,152152000
1990-12-05,0.28458067774772644,0.28546717102867714,0.2686231121655211,0.27305555489699557,218388800
1990-12-06,0.29255983233451843,0.29610578127008547,0.2872400922031589,0.29255983233451843,532246400
1990-12-07,0.3014247417449951,0.303197704663816,0.2907860883207296,0.2907860883207296,329660800
1990-12-10,0.29610589146614075,0.30142480501229163,0.29433290450190086,0.2996518180480517,250588800
1990-12-11,0.28369423747062683,0.2943328681403135,0.28369423747062683,0.29255990506838814,347883200
1990-12-12,0.28103476762771606,0.2836942478427596,0.27660154305760765,0.2819212610327306,242356800
1990-12-13,0.289013147354126,0.29078611040761365,0.28014828474012504,0.28014828474012504,160731200
1990-12-14,0.2828077971935272,0.28724021754214235,0.2801483402497009,0.2854672541373535,87068800
1990-12-17,0.28458067774772644,0.2872401339172995,0.2766015043475193,0.2766015043475193,131107200
1990-12-18,0.2996516525745392,0.3014246385597015,0.2890130264654245,0.29078598877731543,220987200
1990-12-19,0.29699239134788513,0.3014248355340217,0.2916734772631507,0.3014248355340217,140660800
1990-12-20,0.31206345558166504,0.31560940604804477,0.29255995863478673,0.29255995863478673,401072000
1990-12-21,0.31915608048439026,0.32092906710468383,0.3085174505642339,0.31383636307855484,346136000
1990-12-24,0.31206345558166504,0.3191561614061431,0.31206345558166504,0.31738319800959613,58721600
1990-12-26,0.31029045581817627,0.31383640586896033,0.3049715425786417,0.31206341900692675,103073600
1990-12-27,0.3085174262523651,0.31206335186696554,0.30674443977178695,0.30674443977178695,97652800
1990-12-28,0.3049716055393219,0.30851755632215927,0.3031978134194688,0.3067445690940966,63929600
1990-12-31,0.3049716055393219,0.3067445690940966,0.3031978134194688,0.3049716055393219,44273600
1991-01-02,0.3085174262523651,0.31206335186696554,0.29787877349727876,0.30319768559245736,154985600
1991-01-03,0.3049716055393219,0.3138364706597714,0.3049716055393219,0.30851755632215927,150180800
1991-01-04,0.3067444860935211,0.3138363857402315,0.3049715230184843,0.3049715230184843,141523200
1991-01-07,0.3067444860935211,0.3209290902785145,0.3049715230184843,0.3049715230184843,310800000
1991-01-08,0.3067444860935211,0.31117692929103546,0.3014247683035564,0.3102904359168763,218691200
1991-01-09,0.32092908024787903,0.3262479929800285,0.3102904262187518,0.3138363759312784,467264000
1991-01-10,0.33422723412513733,0.3351137276497098,0.3244750714829874,0.3244750714829874,435321600
1991-01-11,0.333340585231781,0.33511354765535656,0.32624788329965615,0.333340585231781,307652800
1991-01-14,0.3280209004878998,0.3315676544917483,0.32624793776831956,0.32624793776831956,210840000
1991-01-15,0.3315677046775818,0.3315677046775818,0.3262479871489647,0.3297947416896473,192057600
1991-01-16,0.35284408926963806,0.3546178803472168,0.33156761585610384,0.3333406020423651,390633600
1991-01-17,0.36348289251327515,0.3741215242853407,0.3475253236277202,0.3723485610297002,591673600
1991-01-18,0.3563910722732544,0.35993702325507243,0.34397945078170017,0.3457524381092538,943241600
1991-01-21,0.35993692278862,0.36525583594007477,0.35284421791288095,0.35284421791288095,324307200
1991-01-22,0.36348289251327515,0.3723485610297002,0.3581639790730697,0.3617099055843507,427728000
1991-01-23,0.3670296370983124,0.37057558718151984,0.36170989524522795,0.3634828821234733,244260800
1991-01-24,0.36968910694122314,0.37412152694851847,0.3652558583689833,0.3652558583689833,233934400
1991-01-25,0.37944114208221436,0.380327611583211,0.36880249011937744,0.36880249011937744,223809600
1991-01-28,0.38653314113616943,0.3918528831158503,0.37766747266218037,0.37766747266218037,273481600
1991-01-29,0.38121405243873596,0.3865329634078404,0.3705754256092464,0.3847600009758966,215555200
1991-01-30,0.3936256766319275,0.39539866278785524,0.3776673098123385,0.3776673098123385,336772800
1991-01-31,0.3936256766319275,0.39717162527050937,0.3883059606193878,0.3936256766319275,242592000
1991-02-01,0.3953988254070282,0.4104698767824806,0.39362583852190847,0.39362583852190847,444550400
1991-02-04,0.3918529152870178,0.39717182913844745,0.39007912332930056,0.39539886574573285,267848000
1991-02-05,0.4095834195613861,0.4113564065008239,0.38830613221780264,0.3918528873150535,356115200
1991-02-06,0.40337812900543213,0.41312948953830275,0.40071786645421803,0.4095835617747974,222566400
1991-02-07,0.4095834195613861,0.41667612486422845,0.395398837520645,0.404264506089641,520172800
1991-02-08,0.42465445399284363,0.42731391047145334,0.40781039317235823,0.40781039317235823,313555200
1991-02-11,0.435293048620224,0.4361795656037883,0.42376794906141063,0.42554088833541986,323030400
1991-02-12,0.4255410432815552,0.43440673715749223,0.4211086461360674,0.43263374989135095,224750400
1991-02-13,0.4255410432815552,0.4273140305476964,0.4113564823003482,0.4255410432815552,255550400
1991-02-14,0.40515100955963135,0.42554100023652186,0.40249074771099547,0.42554100023652186,377675200
1991-02-15,0.40955686569213867,0.4157753053531047,0.4068918133451265,0.4068918133451265,365612800
1991-02-19,0.4264364242553711,0.4282131420642884,0.4077802467380549,0.40866858191941413,226251200
